Isolate_ID,Organism,Source,Antibiotic,MIC,Interpretation,Scored_Resistance,ESBL,MAR_Index,Antibiotic_Class
EC_FKR2C4,Klebsiella pneumoniae ssp pneumoniae,FK,TR/SL,20.0,0,3,2,0.14,Diaminopyrimidines/Sulfonamide
EC_FKR2C4,Klebsiella pneumoniae ssp pneumoniae,FK,CFX,8,0,3,2,0.14,Cephalosporin
EC_FKR2C4,Klebsiella pneumoniae ssp pneumoniae,FK,CHL,4.0,0,3,2,0.14,Phenicols
EC_FKR2C4,Klebsiella pneumoniae ssp pneumoniae,FK,AMP,32.0,2,3,2,0.14,Penicillin
EC_FKR2C4,Klebsiella pneumoniae ssp pneumoniae,FK,DOX,16.0,2,3,2,0.14,Tetracycline
EC_FKR2C4,Klebsiella pneumoniae ssp pneumoniae,FK,NIT,32.0,0,3,2,0.14,Furanes
EC_FKR2C4,Klebsiella pneumoniae ssp pneumoniae,FK,ENR,1.0,1,3,2,0.14,Fluoroquinolone
EC_FKR2C4,Klebsiella pneumoniae ssp pneumoniae,FK,GEN,1.0,0,3,2,0.14,Aminoglycoside
EC_FKR2C4,Klebsiella pneumoniae ssp pneumoniae,FK,TET,16.0,2,3,2,0.14,Tetracycline
EC_FKR2C4,Klebsiella pneumoniae ssp pneumoniae,FK,IME,0.25,0,3,2,0.14,Carbapenem
EC_FKR2C4,Klebsiella pneumoniae ssp pneumoniae,FK,AMI,2.0,0,3,2,0.14,Aminoglycoside
EC_FKR2C6,Klebsiella pneumoniae ssp pneumoniae,FK,AMO,2.0,0,2,2,0.09,Penicillin + β-lactamase inhibitor
EC_FKR2C6,Klebsiella pneumoniae ssp pneumoniae,FK,TR/SL,20.0,0,2,2,0.09,Diaminopyrimidines/Sulfonamide
EC_FKR2C6,Klebsiella pneumoniae ssp pneumoniae,FK,CFX,4,0,2,2,0.09,Cephalosporin
EC_FKR2C6,Klebsiella pneumoniae ssp pneumoniae,FK,CHL,4.0,0,2,2,0.09,Phenicols
EC_FKR2C6,Klebsiella pneumoniae ssp pneumoniae,FK,AMP,32.0,2,2,2,0.09,Penicillin
EC_FKR2C6,Klebsiella pneumoniae ssp pneumoniae,FK,DOX,16.0,2,2,2,0.09,Tetracycline
EC_FKR2C6,Klebsiella pneumoniae ssp pneumoniae,FK,NIT,32.0,0,2,2,0.09,Furanes
EC_FKR2C6,Klebsiella pneumoniae ssp pneumoniae,FK,ENR,0.12,0,2,2,0.09,Fluoroquinolone
EC_FKR2C6,Klebsiella pneumoniae ssp pneumoniae,FK,GEN,1.0,0,2,2,0.09,Aminoglycoside
EC_FKR2C6,Klebsiella pneumoniae ssp pneumoniae,FK,TET,2.0,1,2,2,0.09,Tetracycline
EC_FKR2C6,Klebsiella pneumoniae ssp pneumoniae,FK,IME,0.25,0,2,2,0.09,Carbapenem
EC_FKR2C6,Klebsiella pneumoniae ssp pneumoniae,FK,AMI,2.0,0,2,2,0.09,Aminoglycoside
EC_FKR3C1,Klebsiella pneumoniae ssp pneumoniae,FK,AMO,2.0,0,1,2,0.05,Penicillin + β-lactamase inhibitor
EC_FKR3C1,Klebsiella pneumoniae ssp pneumoniae,FK,TR/SL,20.0,0,1,2,0.05,Diaminopyrimidines/Sulfonamide
EC_FKR3C1,Klebsiella pneumoniae ssp pneumoniae,FK,CFX,4,0,1,2,0.05,Cephalosporin
EC_FKR3C1,Klebsiella pneumoniae ssp pneumoniae,FK,CHL,2.0,0,1,2,0.05,Phenicols
EC_FKR3C1,Klebsiella pneumoniae ssp pneumoniae,FK,AMP,32.0,2,1,2,0.05,Penicillin
EC_FKR3C1,Klebsiella pneumoniae ssp pneumoniae,FK,DOX,1.0,0,1,2,0.05,Tetracycline
EC_FKR3C1,Klebsiella pneumoniae ssp pneumoniae,FK,NIT,32.0,0,1,2,0.05,Furanes
EC_FKR3C1,Klebsiella pneumoniae ssp pneumoniae,FK,ENR,0.12,0,1,2,0.05,Fluoroquinolone
EC_FKR3C1,Klebsiella pneumoniae ssp pneumoniae,FK,GEN,1.0,0,1,2,0.05,Aminoglycoside
EC_FKR3C1,Klebsiella pneumoniae ssp pneumoniae,FK,TET,1.0,0,1,2,0.05,Tetracycline
EC_FKR3C1,Klebsiella pneumoniae ssp pneumoniae,FK,IME,0.25,0,1,2,0.05,Carbapenem
EC_FKR3C1,Klebsiella pneumoniae ssp pneumoniae,FK,AMI,2.0,0,1,2,0.05,Aminoglycoside
EC_FKR3C2,Klebsiella pneumoniae ssp pneumoniae,FK,AMO,2.0,0,1,2,0.05,Penicillin + β-lactamase inhibitor
EC_FKR3C2,Klebsiella pneumoniae ssp pneumoniae,FK,TR/SL,20.0,0,1,2,0.05,Diaminopyrimidines/Sulfonamide
EC_FKR3C2,Klebsiella pneumoniae ssp pneumoniae,FK,CFX,4,0,1,2,0.05,Cephalosporin
EC_FKR3C2,Klebsiella pneumoniae ssp pneumoniae,FK,CHL,64.0,0,1,2,0.05,Phenicols
EC_FKR3C2,Klebsiella pneumoniae ssp pneumoniae,FK,AMP,32.0,2,1,2,0.05,Penicillin
EC_FKR3C2,Klebsiella pneumoniae ssp pneumoniae,FK,DOX,1.0,0,1,2,0.05,Tetracycline
EC_FKR3C2,Klebsiella pneumoniae ssp pneumoniae,FK,NIT,64.0,1,1,2,0.05,Furanes
EC_FKR3C2,Klebsiella pneumoniae ssp pneumoniae,FK,ENR,0.12,0,1,2,0.05,Fluoroquinolone
EC_FKR3C2,Klebsiella pneumoniae ssp pneumoniae,FK,GEN,1.0,0,1,2,0.05,Aminoglycoside
EC_FKR3C2,Klebsiella pneumoniae ssp pneumoniae,FK,TET,1.0,0,1,2,0.05,Tetracycline
EC_FKR3C2,Klebsiella pneumoniae ssp pneumoniae,FK,IME,0.5,0,1,2,0.05,Carbapenem
EC_FKR3C2,Klebsiella pneumoniae ssp pneumoniae,FK,AMI,2.0,0,1,2,0.05,Aminoglycoside
EC_FKR3C4,Escherichia coli,FK,AMO,2.0,0,4,2,0.18,Penicillin + β-lactamase inhibitor
EC_FKR3C4,Escherichia coli,FK,TR/SL,20.0,0,4,2,0.18,Diaminopyrimidines/Sulfonamide
EC_FKR3C4,Escherichia coli,FK,CFX,8,0,4,2,0.18,Cephalosporin
EC_FKR3C4,Escherichia coli,FK,CHL,8.0,2,4,2,0.18,Phenicols
EC_FKR3C4,Escherichia coli,FK,AMP,32.0,2,4,2,0.18,Penicillin
EC_FKR3C4,Escherichia coli,FK,DOX,16.0,2,4,2,0.18,Tetracycline
EC_FKR3C4,Escherichia coli,FK,NIT,16.0,0,4,2,0.18,Furanes
EC_FKR3C4,Escherichia coli,FK,ENR,0.5,0,4,2,0.18,Fluoroquinolone
EC_FKR3C4,Escherichia coli,FK,GEN,1.0,0,4,2,0.18,Aminoglycoside
EC_FKR3C4,Escherichia coli,FK,TET,16.0,2,4,2,0.18,Tetracycline
EC_FKR3C4,Escherichia coli,FK,IME,0.25,0,4,2,0.18,Carbapenem
EC_FKR3C4,Escherichia coli,FK,AMI,2.0,0,4,2,0.18,Aminoglycoside
EC_FKR3C5,Escherichia coli,FK,AMO,2.0,0,1,2,0.05,Penicillin + β-lactamase inhibitor
EC_FKR3C5,Escherichia coli,FK,TR/SL,20.0,0,1,2,0.05,Diaminopyrimidines/Sulfonamide
EC_FKR3C5,Escherichia coli,FK,CFX,8,0,1,2,0.05,Cephalosporin
EC_FKR3C5,Escherichia coli,FK,CHL,8.0,0,1,2,0.05,Phenicols
EC_FKR3C5,Escherichia coli,FK,AMP,4.0,0,1,2,0.05,Penicillin
EC_FKR3C5,Escherichia coli,FK,DOX,16.0,2,1,2,0.05,Tetracycline
EC_FKR3C5,Escherichia coli,FK,NIT,16.0,0,1,2,0.05,Furanes
EC_FKR3C5,Escherichia coli,FK,ENR,0.12,0,1,2,0.05,Fluoroquinolone
EC_FKR3C5,Escherichia coli,FK,GEN,1.0,0,1,2,0.05,Aminoglycoside
EC_FKR3C5,Escherichia coli,FK,TET,8.0,1,1,2,0.05,Tetracycline
EC_FKR3C5,Escherichia coli,FK,IME,0.25,0,1,2,0.05,Carbapenem
EC_FKR3C5,Escherichia coli,FK,AMI,2.0,0,1,2,0.05,Aminoglycoside
SAL_FKR3C4,Escherichia coli,FK,AMO,2.0,0,0,2,0.0,Penicillin + β-lactamase inhibitor
SAL_FKR3C4,Escherichia coli,FK,TR/SL,20.0,0,0,2,0.0,Diaminopyrimidines/Sulfonamide
SAL_FKR3C4,Escherichia coli,FK,CFX,8,0,0,2,0.0,Cephalosporin
SAL_FKR3C4,Escherichia coli,FK,CHL,4.0,0,0,2,0.0,Phenicols
SAL_FKR3C4,Escherichia coli,FK,AMP,2.0,0,0,2,0.0,Penicillin
SAL_FKR3C4,Escherichia coli,FK,DOX,1.0,0,0,2,0.0,Tetracycline
SAL_FKR3C4,Escherichia coli,FK,NIT,16.0,0,0,2,0.0,Furanes
SAL_FKR3C4,Escherichia coli,FK,ENR,0.12,0,0,2,0.0,Fluoroquinolone
SAL_FKR3C4,Escherichia coli,FK,GEN,1.0,0,0,2,0.0,Aminoglycoside
SAL_FKR3C4,Escherichia coli,FK,TET,1.0,0,0,2,0.0,Tetracycline
SAL_FKR3C4,Escherichia coli,FK,IME,0.25,0,0,2,0.0,Carbapenem
SAL_FKR3C4,Escherichia coli,FK,AMI,2.0,0,0,2,0.0,Aminoglycoside
VC_FKR1C1,Escherichia coli,FK,AMO,2.0,0,1,2,0.05,Penicillin + β-lactamase inhibitor
VC_FKR1C1,Escherichia coli,FK,TR/SL,20.0,0,1,2,0.05,Diaminopyrimidines/Sulfonamide
VC_FKR1C1,Escherichia coli,FK,CFX,8,0,1,2,0.05,Cephalosporin
VC_FKR1C1,Escherichia coli,FK,AMP,4.0,0,1,2,0.05,Penicillin
VC_FKR1C1,Escherichia coli,FK,DOX,16.0,2,1,2,0.05,Tetracycline
VC_FKR1C1,Escherichia coli,FK,NIT,16.0,0,1,2,0.05,Furanes
VC_FKR1C1,Escherichia coli,FK,ENR,0.12,0,1,2,0.05,Fluoroquinolone
VC_FKR1C1,Escherichia coli,FK,GEN,1.0,0,1,2,0.05,Aminoglycoside
VC_FKR1C1,Escherichia coli,FK,TET,8.0,1,1,2,0.05,Tetracycline
VC_FKR1C1,Escherichia coli,FK,IME,0.25,0,1,2,0.05,Carbapenem
VC_FKR1C1,Escherichia coli,FK,AMI,2.0,0,1,2,0.05,Aminoglycoside
EC_DWR1C1,Enterobacter cloacae complex,DW,AMO,32.0,2,3,0,0.15,Penicillin + β-lactamase inhibitor
EC_DWR1C1,Enterobacter cloacae complex,DW,TR/SL,20.0,0,3,0,0.15,Diaminopyrimidines/Sulfonamide
EC_DWR1C1,Enterobacter cloacae complex,DW,CFX,64,2,3,0,0.15,Cephalosporin
EC_DWR1C1,Enterobacter cloacae complex,DW,CHL,4.0,0,3,0,0.15,Phenicols
EC_DWR1C1,Enterobacter cloacae complex,DW,DOX,2.0,0,3,0,0.15,Tetracycline
EC_DWR1C1,Enterobacter cloacae complex,DW,NIT,32.0,0,3,0,0.15,Furanes
EC_DWR1C1,Enterobacter cloacae complex,DW,ENR,0.12,0,3,0,0.15,Fluoroquinolone
EC_DWR1C1,Enterobacter cloacae complex,DW,GEN,1.0,0,3,0,0.15,Aminoglycoside
EC_DWR1C1,Enterobacter cloacae complex,DW,TET,1.0,0,3,0,0.15,Tetracycline
EC_DWR1C1,Enterobacter cloacae complex,DW,IME,0.5,0,3,0,0.15,Carbapenem
EC_DWR1C1,Enterobacter cloacae complex,DW,AMI,2.0,0,3,0,0.15,Aminoglycoside
EC_DWR1C3,Klebsiella pneumoniae ssp pneumoniae,DW,AMO,4.0,0,1,2,0.05,Penicillin + β-lactamase inhibitor
EC_DWR1C3,Klebsiella pneumoniae ssp pneumoniae,DW,TR/SL,20.0,0,1,2,0.05,Diaminopyrimidines/Sulfonamide
EC_DWR1C3,Klebsiella pneumoniae ssp pneumoniae,DW,CFX,4,0,1,2,0.05,Cephalosporin
EC_DWR1C3,Klebsiella pneumoniae ssp pneumoniae,DW,CHL,2.0,0,1,2,0.05,Phenicols
EC_DWR1C3,Klebsiella pneumoniae ssp pneumoniae,DW,AMP,16.0,2,1,2,0.05,Penicillin
EC_DWR1C3,Klebsiella pneumoniae ssp pneumoniae,DW,DOX,1.0,0,1,2,0.05,Tetracycline
EC_DWR1C3,Klebsiella pneumoniae ssp pneumoniae,DW,NIT,16.0,0,1,2,0.05,Furanes
EC_DWR1C3,Klebsiella pneumoniae ssp pneumoniae,DW,ENR,0.12,0,1,2,0.05,Fluoroquinolone
EC_DWR1C3,Klebsiella pneumoniae ssp pneumoniae,DW,GEN,1.0,0,1,2,0.05,Aminoglycoside
EC_DWR1C3,Klebsiella pneumoniae ssp pneumoniae,DW,TET,1.0,0,1,2,0.05,Tetracycline
EC_DWR1C3,Klebsiella pneumoniae ssp pneumoniae,DW,IME,0.25,0,1,2,0.05,Carbapenem
EC_DWR1C3,Klebsiella pneumoniae ssp pneumoniae,DW,AMI,2.0,0,1,2,0.05,Aminoglycoside
EC_DWR1C7,Escherichia coli,DW,AMO,4.0,0,3,2,0.14,Penicillin + β-lactamase inhibitor
EC_DWR1C7,Escherichia coli,DW,TR/SL,20.0,0,3,2,0.14,Diaminopyrimidines/Sulfonamide
EC_DWR1C7,Escherichia coli,DW,CFX,4,0,3,2,0.14,Cephalosporin
EC_DWR1C7,Escherichia coli,DW,CHL,4.0,0,3,2,0.14,Phenicols
EC_DWR1C7,Escherichia coli,DW,AMP,32.0,2,3,2,0.14,Penicillin
EC_DWR1C7,Escherichia coli,DW,DOX,16.0,2,3,2,0.14,Tetracycline
EC_DWR1C7,Escherichia coli,DW,NIT,16.0,0,3,2,0.14,Furanes
EC_DWR1C7,Escherichia coli,DW,ENR,0.12,0,3,2,0.14,Fluoroquinolone
EC_DWR1C7,Escherichia coli,DW,GEN,1.0,0,3,2,0.14,Aminoglycoside
EC_DWR1C7,Escherichia coli,DW,TET,16.0,2,3,2,0.14,Tetracycline
EC_DWR1C7,Escherichia coli,DW,IME,0.25,0,3,2,0.14,Carbapenem
EC_DWR1C7,Escherichia coli,DW,AMI,2.0,0,3,2,0.14,Aminoglycoside
EC_DWR1C3,Escherichia coli,DW,AMO,4.0,0,4,2,0.19,Penicillin + β-lactamase inhibitor
EC_DWR1C3,Escherichia coli,DW,TR/SL,320.0,2,4,2,0.19,Diaminopyrimidines/Sulfonamide
EC_DWR1C3,Escherichia coli,DW,CFX,16,0,4,2,0.19,Cephalosporin
EC_DWR1C3,Escherichia coli,DW,CHL,4.0,0,4,2,0.19,Phenicols
EC_DWR1C3,Escherichia coli,DW,AMP,32.0,2,4,2,0.19,Penicillin
EC_DWR1C3,Escherichia coli,DW,DOX,16.0,2,4,2,0.19,Tetracycline
EC_DWR1C3,Escherichia coli,DW,NIT,16.0,0,4,2,0.19,Furanes
EC_DWR1C3,Escherichia coli,DW,ENR,0.12,0,4,2,0.19,Fluoroquinolone
EC_DWR1C3,Escherichia coli,DW,GEN,1.0,0,4,2,0.19,Aminoglycoside
EC_DWR1C3,Escherichia coli,DW,TET,16.0,2,4,2,0.19,Tetracycline
EC_DWR1C3,Escherichia coli,DW,IME,0.25,0,4,2,0.19,Carbapenem
EC_DWR1C3,Escherichia coli,DW,AMI,2.0,0,4,2,0.19,Aminoglycoside
EC_DWR2C4,Klebsiella pneumoniae ssp pneumoniae,DW,AMO,8.0,0,2,2,0.1,Penicillin + β-lactamase inhibitor
EC_DWR2C4,Klebsiella pneumoniae ssp pneumoniae,DW,TR/SL,320.0,2,2,2,0.1,Diaminopyrimidines/Sulfonamide
EC_DWR2C4,Klebsiella pneumoniae ssp pneumoniae,DW,CFX,8,0,2,2,0.1,Cephalosporin
EC_DWR2C4,Klebsiella pneumoniae ssp pneumoniae,DW,CHL,8.0,0,2,2,0.1,Phenicols
EC_DWR2C4,Klebsiella pneumoniae ssp pneumoniae,DW,AMP,32.0,2,2,2,0.1,Penicillin
EC_DWR2C4,Klebsiella pneumoniae ssp pneumoniae,DW,DOX,1.0,0,2,2,0.1,Tetracycline
EC_DWR2C4,Klebsiella pneumoniae ssp pneumoniae,DW,NIT,16.0,0,2,2,0.1,Furanes
EC_DWR2C4,Klebsiella pneumoniae ssp pneumoniae,DW,ENR,0.5,0,2,2,0.1,Fluoroquinolone
EC_DWR2C4,Klebsiella pneumoniae ssp pneumoniae,DW,GEN,1.0,0,2,2,0.1,Aminoglycoside
EC_DWR2C4,Klebsiella pneumoniae ssp pneumoniae,DW,TET,1.0,0,2,2,0.1,Tetracycline
EC_DWR2C4,Klebsiella pneumoniae ssp pneumoniae,DW,IME,0.25,0,2,2,0.1,Carbapenem
EC_DWR2C4,Klebsiella pneumoniae ssp pneumoniae,DW,AMI,2.0,0,2,2,0.1,Aminoglycoside
EC_DWR2C8,Escherichia coli,DW,AMO,2.0,0,0,2,0.0,Penicillin + β-lactamase inhibitor
EC_DWR2C8,Escherichia coli,DW,TR/SL,20.0,0,0,2,0.0,Diaminopyrimidines/Sulfonamide
EC_DWR2C8,Escherichia coli,DW,CFX,8,0,0,2,0.0,Cephalosporin
EC_DWR2C8,Escherichia coli,DW,CHL,8.0,0,0,2,0.0,Phenicols
EC_DWR2C8,Escherichia coli,DW,AMP,8.0,0,0,2,0.0,Penicillin
EC_DWR2C8,Escherichia coli,DW,DOX,1.0,0,0,2,0.0,Tetracycline
EC_DWR2C8,Escherichia coli,DW,NIT,16.0,0,0,2,0.0,Furanes
EC_DWR2C8,Escherichia coli,DW,ENR,0.12,0,0,2,0.0,Fluoroquinolone
EC_DWR2C8,Escherichia coli,DW,GEN,1.0,0,0,2,0.0,Aminoglycoside
EC_DWR2C8,Escherichia coli,DW,TET,1.0,0,0,2,0.0,Tetracycline
EC_DWR2C8,Escherichia coli,DW,IME,0.25,0,0,2,0.0,Carbapenem
EC_DWR2C8,Escherichia coli,DW,AMI,2.0,0,0,2,0.0,Aminoglycoside
EC_DWR2C9,Escherichia coli,DW,AMO,4.0,0,3,2,0.14,Penicillin + β-lactamase inhibitor
EC_DWR2C9,Escherichia coli,DW,TR/SL,20.0,0,3,2,0.14,Diaminopyrimidines/Sulfonamide
EC_DWR2C9,Escherichia coli,DW,CFX,8,0,3,2,0.14,Cephalosporin
EC_DWR2C9,Escherichia coli,DW,CHL,8.0,0,3,2,0.14,Phenicols
EC_DWR2C9,Escherichia coli,DW,AMP,32.0,2,3,2,0.14,Penicillin
EC_DWR2C9,Escherichia coli,DW,DOX,16.0,2,3,2,0.14,Tetracycline
EC_DWR2C9,Escherichia coli,DW,NIT,16.0,0,3,2,0.14,Furanes
EC_DWR2C9,Escherichia coli,DW,ENR,0.12,0,3,2,0.14,Fluoroquinolone
EC_DWR2C9,Escherichia coli,DW,GEN,1.0,0,3,2,0.14,Aminoglycoside
EC_DWR2C9,Escherichia coli,DW,TET,16.0,2,3,2,0.14,Tetracycline
EC_DWR2C9,Escherichia coli,DW,IME,0.25,0,3,2,0.14,Carbapenem
EC_DWR2C9,Escherichia coli,DW,AMI,2.0,0,3,2,0.14,Aminoglycoside
EC_DWR2C10,Escherichia coli,DW,AMO,4.0,0,4,2,0.18,Penicillin + β-lactamase inhibitor
EC_DWR2C10,Escherichia coli,DW,TR/SL,320.0,2,4,2,0.18,Diaminopyrimidines/Sulfonamide
EC_DWR2C10,Escherichia coli,DW,CFX,8,0,4,2,0.18,Cephalosporin
EC_DWR2C10,Escherichia coli,DW,CHL,4.0,0,4,2,0.18,Phenicols
EC_DWR2C10,Escherichia coli,DW,AMP,32.0,2,4,2,0.18,Penicillin
EC_DWR2C10,Escherichia coli,DW,DOX,16.0,2,4,2,0.18,Tetracycline
EC_DWR2C10,Escherichia coli,DW,NIT,16.0,0,4,2,0.18,Furanes
EC_DWR2C10,Escherichia coli,DW,ENR,0.12,0,4,2,0.18,Fluoroquinolone
EC_DWR2C10,Escherichia coli,DW,GEN,1.0,0,4,2,0.18,Aminoglycoside
EC_DWR2C10,Escherichia coli,DW,TET,16.0,2,4,2,0.18,Tetracycline
EC_DWR2C10,Escherichia coli,DW,IME,0.25,0,4,2,0.18,Carbapenem
EC_DWR2C10,Escherichia coli,DW,AMI,2.0,0,4,2,0.18,Aminoglycoside
EC_DWR3C1,Klebsiella pneumoniae ssp pneumoniae,DW,AMO,2.0,0,8,1,0.38,Penicillin + β-lactamase inhibitor
EC_DWR3C1,Klebsiella pneumoniae ssp pneumoniae,DW,TR/SL,320.0,2,8,1,0.38,Diaminopyrimidines/Sulfonamide
EC_DWR3C1,Klebsiella pneumoniae ssp pneumoniae,DW,CFX,64,2,8,1,0.38,Cephalosporin
EC_DWR3C1,Klebsiella pneumoniae ssp pneumoniae,DW,CHL,2.0,0,8,1,0.38,Phenicols
EC_DWR3C1,Klebsiella pneumoniae ssp pneumoniae,DW,AMP,32.0,2,8,1,0.38,Penicillin
EC_DWR3C1,Klebsiella pneumoniae ssp pneumoniae,DW,DOX,1.0,0,8,1,0.38,Tetracycline
EC_DWR3C1,Klebsiella pneumoniae ssp pneumoniae,DW,NIT,64.0,1,8,1,0.38,Furanes
EC_DWR3C1,Klebsiella pneumoniae ssp pneumoniae,DW,ENR,1.0,1,8,1,0.38,Fluoroquinolone
EC_DWR3C1,Klebsiella pneumoniae ssp pneumoniae,DW,GEN,1.0,0,8,1,0.38,Aminoglycoside
EC_DWR3C1,Klebsiella pneumoniae ssp pneumoniae,DW,TET,1.0,0,8,1,0.38,Tetracycline
EC_DWR3C1,Klebsiella pneumoniae ssp pneumoniae,DW,IME,0.25,0,8,1,0.38,Carbapenem
EC_DWR3C1,Klebsiella pneumoniae ssp pneumoniae,DW,AMI,2.0,0,8,1,0.38,Aminoglycoside
EC_DWR3C2,Escherichia coli,DW,AMO,2.0,0,0,2,0.0,Penicillin + β-lactamase inhibitor
EC_DWR3C2,Escherichia coli,DW,TR/SL,20.0,0,0,2,0.0,Diaminopyrimidines/Sulfonamide
EC_DWR3C2,Escherichia coli,DW,CFX,16,0,0,2,0.0,Cephalosporin
EC_DWR3C2,Escherichia coli,DW,CHL,8.0,0,0,2,0.0,Phenicols
EC_DWR3C2,Escherichia coli,DW,AMP,8.0,0,0,2,0.0,Penicillin
EC_DWR3C2,Escherichia coli,DW,DOX,1.0,0,0,2,0.0,Tetracycline
EC_DWR3C2,Escherichia coli,DW,NIT,16.0,0,0,2,0.0,Furanes
EC_DWR3C2,Escherichia coli,DW,ENR,0.12,0,0,2,0.0,Fluoroquinolone
EC_DWR3C2,Escherichia coli,DW,GEN,1.0,0,0,2,0.0,Aminoglycoside
EC_DWR3C2,Escherichia coli,DW,TET,1.0,0,0,2,0.0,Tetracycline
EC_DWR3C2,Escherichia coli,DW,IME,0.25,0,0,2,0.0,Carbapenem
EC_DWR3C2,Escherichia coli,DW,AMI,2.0,0,0,2,0.0,Aminoglycoside
EC_DWR3C4,Escherichia coli,DW,AMO,2.0,0,0,2,0.0,Penicillin + β-lactamase inhibitor
EC_DWR3C4,Escherichia coli,DW,TR/SL,20.0,0,0,2,0.0,Diaminopyrimidines/Sulfonamide
EC_DWR3C4,Escherichia coli,DW,CFX,4,0,0,2,0.0,Cephalosporin
EC_DWR3C4,Escherichia coli,DW,CHL,4.0,0,0,2,0.0,Phenicols
EC_DWR3C4,Escherichia coli,DW,AMP,2.0,0,0,2,0.0,Penicillin
EC_DWR3C4,Escherichia coli,DW,DOX,1.0,0,0,2,0.0,Tetracycline
EC_DWR3C4,Escherichia coli,DW,NIT,16.0,0,0,2,0.0,Furanes
EC_DWR3C4,Escherichia coli,DW,ENR,0.12,0,0,2,0.0,Fluoroquinolone
EC_DWR3C4,Escherichia coli,DW,GEN,1.0,0,0,2,0.0,Aminoglycoside
EC_DWR3C4,Escherichia coli,DW,TET,1.0,0,0,2,0.0,Tetracycline
EC_DWR3C4,Escherichia coli,DW,IME,0.25,0,0,2,0.0,Carbapenem
EC_DWR3C4,Escherichia coli,DW,AMI,2.0,0,0,2,0.0,Aminoglycoside
EC_DWR3C6,Klebsiella pneumoniae ssp pneumoniae,DW,AMO,2.0,0,1,2,0.05,Penicillin + β-lactamase inhibitor
EC_DWR3C6,Klebsiella pneumoniae ssp pneumoniae,DW,TR/SL,20.0,0,1,2,0.05,Diaminopyrimidines/Sulfonamide
EC_DWR3C6,Klebsiella pneumoniae ssp pneumoniae,DW,CFX,4,0,1,2,0.05,Cephalosporin
EC_DWR3C6,Klebsiella pneumoniae ssp pneumoniae,DW,CHL,2.0,0,1,2,0.05,Phenicols
EC_DWR3C6,Klebsiella pneumoniae ssp pneumoniae,DW,AMP,32.0,2,1,2,0.05,Penicillin
EC_DWR3C6,Klebsiella pneumoniae ssp pneumoniae,DW,DOX,1.0,0,1,2,0.05,Tetracycline
EC_DWR3C6,Klebsiella pneumoniae ssp pneumoniae,DW,NIT,32.0,0,1,2,0.05,Furanes
EC_DWR3C6,Klebsiella pneumoniae ssp pneumoniae,DW,ENR,0.12,0,1,2,0.05,Fluoroquinolone
EC_DWR3C6,Klebsiella pneumoniae ssp pneumoniae,DW,GEN,1.0,0,1,2,0.05,Aminoglycoside
EC_DWR3C6,Klebsiella pneumoniae ssp pneumoniae,DW,TET,1.0,0,1,2,0.05,Tetracycline
EC_DWR3C6,Klebsiella pneumoniae ssp pneumoniae,DW,IME,0.25,0,1,2,0.05,Carbapenem
EC_DWR3C6,Klebsiella pneumoniae ssp pneumoniae,DW,AMI,2.0,0,1,2,0.05,Aminoglycoside
EC_DWR3C8,Klebsiella pneumoniae ssp pneumoniae,DW,AMO,2.0,0,1,2,0.05,Penicillin + β-lactamase inhibitor
EC_DWR3C8,Klebsiella pneumoniae ssp pneumoniae,DW,TR/SL,20.0,0,1,2,0.05,Diaminopyrimidines/Sulfonamide
EC_DWR3C8,Klebsiella pneumoniae ssp pneumoniae,DW,CFX,4,0,1,2,0.05,Cephalosporin
EC_DWR3C8,Klebsiella pneumoniae ssp pneumoniae,DW,CHL,2.0,0,1,2,0.05,Phenicols
EC_DWR3C8,Klebsiella pneumoniae ssp pneumoniae,DW,AMP,32.0,2,1,2,0.05,Penicillin
EC_DWR3C8,Klebsiella pneumoniae ssp pneumoniae,DW,DOX,1.0,0,1,2,0.05,Tetracycline
EC_DWR3C8,Klebsiella pneumoniae ssp pneumoniae,DW,NIT,32.0,0,1,2,0.05,Furanes
EC_DWR3C8,Klebsiella pneumoniae ssp pneumoniae,DW,ENR,0.12,0,1,2,0.05,Fluoroquinolone
EC_DWR3C8,Klebsiella pneumoniae ssp pneumoniae,DW,GEN,1.0,0,1,2,0.05,Aminoglycoside
EC_DWR3C8,Klebsiella pneumoniae ssp pneumoniae,DW,TET,1.0,0,1,2,0.05,Tetracycline
EC_DWR3C8,Klebsiella pneumoniae ssp pneumoniae,DW,IME,0.25,0,1,2,0.05,Carbapenem
EC_DWR3C8,Klebsiella pneumoniae ssp pneumoniae,DW,AMI,2.0,0,1,2,0.05,Aminoglycoside
EC_DWR3C9,Klebsiella pneumoniae ssp pneumoniae,DW,AMO,2.0,0,1,2,0.05,Penicillin + β-lactamase inhibitor
EC_DWR3C9,Klebsiella pneumoniae ssp pneumoniae,DW,TR/SL,20.0,0,1,2,0.05,Diaminopyrimidines/Sulfonamide
EC_DWR3C9,Klebsiella pneumoniae ssp pneumoniae,DW,CFX,4,0,1,2,0.05,Cephalosporin
EC_DWR3C9,Klebsiella pneumoniae ssp pneumoniae,DW,CHL,2.0,0,1,2,0.05,Phenicols
EC_DWR3C9,Klebsiella pneumoniae ssp pneumoniae,DW,AMP,32.0,2,1,2,0.05,Penicillin
EC_DWR3C9,Klebsiella pneumoniae ssp pneumoniae,DW,DOX,1.0,0,1,2,0.05,Tetracycline
